[2026-04-26 23:36:42,784][quality.model_adapters.onnx_adapter][INFO] - Loaded prefill model from /Users/ruaoccj/qwen3_tts_bundle_new/talker_prefill.onnx
[2026-04-27 03:00:26,549][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(27, 1024)
[2026-04-27 03:00:26,549][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-27 03:00:26,616][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-27 03:00:26,673][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 03:00:26,728][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-27 03:00:26,784][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-27 03:00:26,837][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-27 03:00:26,910][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-27 03:00:26,970][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-27 03:00:27,027][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-27 03:00:27,081][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-27 03:00:27,136][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-27 03:00:27,193][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-27 03:00:27,249][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-27 03:00:27,305][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-27 03:00:27,362][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-27 03:00:27,418][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-27 03:00:27,475][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-27 03:00:27,530][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-27 03:00:27,588][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-27 03:00:27,645][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
[2026-04-27 03:00:27,703][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 20/200
[2026-04-27 03:00:27,761][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 21/200
[2026-04-27 03:00:27,821][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 22/200
[2026-04-27 03:00:27,880][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 23/200
[2026-04-27 03:00:27,937][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 24/200
[2026-04-27 03:00:27,996][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 25/200
[2026-04-27 03:00:28,055][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 26/200
[2026-04-27 03:00:28,112][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 27/200
[2026-04-27 03:00:28,174][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 28/200
[2026-04-27 03:00:28,231][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 29/200
[2026-04-27 03:00:28,287][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 30/200
[2026-04-27 03:00:28,342][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 31/200
[2026-04-27 03:00:28,399][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 32/200
[2026-04-27 03:00:28,455][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 33/200
[2026-04-27 03:00:28,511][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 34/200
[2026-04-27 03:00:28,566][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 35/200
[2026-04-27 03:00:28,621][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 36/200
[2026-04-27 03:00:28,675][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 37/200
[2026-04-27 03:00:28,730][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 38/200
[2026-04-27 03:00:28,785][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 39/200
[2026-04-27 03:00:28,842][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 40/200
[2026-04-27 03:00:28,899][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 41/200
[2026-04-27 03:00:28,960][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 42/200
[2026-04-27 03:00:29,021][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 43/200
[2026-04-27 03:00:29,085][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 44/200
[2026-04-27 03:00:29,150][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 45/200
[2026-04-27 03:00:29,211][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 46/200
[2026-04-27 03:00:29,272][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 47/200
[2026-04-27 03:00:29,334][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 48/200
[2026-04-27 03:00:29,392][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 49/200
[2026-04-27 03:00:29,449][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 50/200
[2026-04-27 03:00:29,507][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 51/200
[2026-04-27 03:00:29,566][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 52/200
[2026-04-27 03:00:29,624][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 53/200
[2026-04-27 03:00:29,681][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 54/200
[2026-04-27 03:00:29,736][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 55/200
[2026-04-27 03:00:29,797][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 56/200
[2026-04-27 03:00:29,855][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 57/200
[2026-04-27 03:00:29,911][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 58/200
[2026-04-27 03:00:29,967][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 59/200
[2026-04-27 03:00:30,026][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 60/200
[2026-04-27 03:00:30,089][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 61/200
[2026-04-27 03:00:30,148][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 62/200
[2026-04-27 03:00:30,208][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 63/200
[2026-04-27 03:00:30,270][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 64/200
[2026-04-27 03:00:30,333][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 65/200
[2026-04-27 03:00:30,398][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 66/200
[2026-04-27 03:00:30,469][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 67/200
[2026-04-27 03:00:30,529][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 68/200
[2026-04-27 03:00:30,590][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 69/200
[2026-04-27 03:00:30,649][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 70/200
[2026-04-27 03:00:30,710][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 71/200
[2026-04-27 03:00:30,771][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 72/200
[2026-04-27 03:00:30,832][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 73/200
[2026-04-27 03:00:30,889][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 74/200
[2026-04-27 03:00:30,948][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 75/200
[2026-04-27 03:00:31,007][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 76/200
[2026-04-27 03:00:31,067][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 77/200
[2026-04-27 03:00:31,126][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 78/200
[2026-04-27 03:00:31,186][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 79/200
[2026-04-27 03:00:31,244][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 80/200
[2026-04-27 03:00:31,305][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 81/200
[2026-04-27 03:00:31,372][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 82/200
[2026-04-27 03:00:31,430][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 83/200
[2026-04-27 03:00:31,447][quality.model_adapters.onnx_adapter][INFO] - Reached codec EOS at step 83
[2026-04-27 03:00:31,447][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 83
[2026-04-27 03:00:31,447][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 83)
[2026-04-27 03:00:32,312][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 159360) dtype=float32
[2026-04-27 10:47:04,716][quality.model_adapters.onnx_adapter][INFO] - Loaded prefill model from /Users/ruaoccj/qwen3_tts_bundle_final/talker_prefill.onnx
[2026-04-27 10:47:05,236][quality.model_adapters.onnx_adapter][INFO] - Loaded decode model from /Users/ruaoccj/qwen3_tts_bundle_final/talker_decode.onnx
[2026-04-27 10:47:05,382][quality.model_adapters.onnx_adapter][INFO] - Loaded cp model from /Users/ruaoccj/qwen3_tts_bundle_final/code_predictor.onnx
[2026-04-27 10:47:05,709][quality.model_adapters.onnx_adapter][INFO] - Loaded vocoder model from /Users/ruaoccj/qwen3_tts_bundle_final/vocoder.onnx
[2026-04-27 10:47:05,818][quality.model_adapters.onnx_adapter][INFO] - Loaded tokenizer from /Users/ruaoccj/qwen3_tts_bundle_final/tokenizer
[2026-04-27 10:47:06,037][quality.model_adapters.onnx_adapter][INFO] - Loaded assets from /Users/ruaoccj/qwen3_tts_bundle_final/embeddings
[2026-04-27 10:47:13,044][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(11, 1024)
[2026-04-27 10:47:13,044][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-27 10:47:13,165][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-27 10:47:13,266][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 10:47:13,301][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-27 10:47:13,337][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-27 10:47:13,378][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-27 10:47:13,415][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-27 10:47:13,451][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-27 10:47:13,486][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-27 10:47:13,521][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-27 10:47:13,558][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-27 10:47:13,593][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-27 10:47:13,628][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-27 10:47:13,670][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-27 10:47:13,712][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-27 10:47:13,745][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-27 10:47:13,780][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-27 10:47:13,816][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-27 10:47:13,852][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-27 10:47:13,888][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
[2026-04-27 10:47:13,925][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 20/200
[2026-04-27 10:47:13,961][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 21/200
[2026-04-27 10:47:13,996][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 22/200
[2026-04-27 10:47:14,035][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 23/200
[2026-04-27 10:47:14,072][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 24/200
[2026-04-27 10:47:14,109][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 25/200
[2026-04-27 10:47:14,147][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 26/200
[2026-04-27 10:47:14,182][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 27/200
[2026-04-27 10:47:14,221][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 28/200
[2026-04-27 10:47:14,283][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 29/200
[2026-04-27 10:47:14,321][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 30/200
[2026-04-27 10:47:14,330][quality.model_adapters.onnx_adapter][INFO] - Reached codec EOS at step 30
[2026-04-27 10:47:14,330][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 30
[2026-04-27 10:47:14,330][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 30)
[2026-04-27 10:47:14,685][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 57600) dtype=float32
[2026-04-27 10:47:16,166][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(52, 1024)
[2026-04-27 10:47:16,166][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-27 10:47:16,213][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-27 10:47:16,246][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 10:47:16,278][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-27 10:47:16,310][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-27 10:47:16,342][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-27 10:47:16,374][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-27 10:47:16,407][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-27 10:47:16,439][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-27 10:47:16,470][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-27 10:47:16,502][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-27 10:47:16,533][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-27 10:47:16,565][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-27 10:47:16,597][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-27 10:47:16,628][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-27 10:47:16,660][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-27 10:47:16,692][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-27 10:47:16,725][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-27 10:47:16,759][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-27 10:47:16,792][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
